dataset,cell_type_full,consensus_label,original_label,reannotation_type,predicted_label,pred_confidence,set_size_naive,set_size_structure,pattern
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9845631870419111,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.999537125908123,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9984792438103243,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.9765705540277406,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.998883271602061,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9996396385960943,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.985749999107016,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9985975282654375,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9705719555656583,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Basal,0.9204069620111708,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9910788054697206,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9976896648658039,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9966463237604484,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9991481362065256,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9994674852526366,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9964498637556479,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,nasal mucosa goblet cell,Secretory,Submucosal Secretory,Misannotated,Submucosal Secretory,0.7799599594876071,2,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9794612802118156,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9308200211585272,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9242486457490657,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9987666430283921,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.999485621721479,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9910989999519173,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Basal,0.998755090157115,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.8928046888984398,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9987948455229703,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9954279900736217,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9959551940377982,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9958585393310726,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Secretory,Misannotated,Secretory,0.6296020340537166,2,2,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9994034193140262,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Basal,0.9927081091002429,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.9921546256013991,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9977572201219748,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9967948773888451,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.8807667451781446,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9959208002895945,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.999909025986448,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9745447396836994,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.9961423964070208,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9986270056003083,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9811173829142255,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9988100840232297,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.7775380093810109,2,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.6408152254469609,1,2,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9883637108779294,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9246655081036256,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Basal,0.9926867869880868,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9997497961047941,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9788331519566743,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9977998595675395,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.993543150517025,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,club cell,Secretory,Secretory,Misannotated,Secretory,0.991300046125687,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9994013650372604,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9799779601780895,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9971936409856632,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9989709262241763,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Submucosal Secretory,Misannotated,Multiciliated lineage,0.7024689722663391,2,2,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9960476888701594,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.996073403383973,0,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9932417142061023,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9908712450403689,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9986869805779256,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9950715546997156,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9977281766396985,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Secretory,Misannotated,Secretory,0.8250138601028929,2,2,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9143108042543723,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9838025829715122,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9953779714419703,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.9972099744258058,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.9997777973879072,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9705732467454322,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9995268475613348,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9990195540892962,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.999298007702711,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.9872027177858178,0,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.8639158420360868,2,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9995527566545859,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9981770744620039,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9968701405235644,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9989943663482126,0,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9962970195231285,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.998420562055086,0,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,acinar cell,Submucosal Secretory,Submucosal Secretory,Misannotated,Submucosal Secretory,0.9999699081843475,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Secretory,Misannotated,Secretory,0.6217496327783238,2,2,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9992531802868344,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.964691605374299,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.4981974456014974,1,2,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9997528784178707,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9914625472085997,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Basal,0.9769782738010775,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.8712513978425447,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9724104297035081,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,nasal mucosa goblet cell,Secretory,Basal,Misannotated,Basal,0.5322203192105145,2,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.962090484930789,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9988264863643921,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.916719755245929,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.961877777208523,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9993482296398949,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9623149035632496,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9957804582412433,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9966778316255474,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.998569612692576,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Secretory,Misannotated,Secretory,0.73383879391772,2,2,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9980295530401729,0,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9993697714992806,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9591445998198999,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9077752284730384,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9679231619403655,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9875334966645076,0,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.8808451713299785,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9963614271733914,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9997629752086553,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9966760385767166,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9994117782732396,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9982723858230171,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9978741755484168,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.993374133416818,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9941966424339149,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9956426839456481,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Rare,Misannotated,Basal,0.6930320367533862,2,2,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.7865808239095399,2,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9982559173492261,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9972701277158262,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9603804229787452,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.7926759110348854,2,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9985665076872712,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9993003593791755,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.997749822840966,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9530462650494519,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9997522978983172,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9986909525759377,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,club cell,Secretory,Submucosal Secretory,Misannotated,Secretory,0.6724995116832347,2,2,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9943476420219384,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9260444981434418,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9972200903713958,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9956439908467835,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9984713186150909,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.9927818164284852,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Secretory,0.7150419460815692,1,2,C_predicts_something_else
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9271727155060602,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9915082408198211,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9986589671252422,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9344473467241053,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9982638203383578,0,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9994974250489465,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9951854524963852,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Secretory,Misannotated,Basal,0.9809860416356866,1,1,B_catches_correction
Seibold_2020_10Xv2,acinar cell,Submucosal Secretory,Submucosal Secretory,Misannotated,Secretory,0.6855798952725008,2,1,C_predicts_something_else
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9975106576245701,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9995665142809868,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Basal,0.7524021858288044,3,2,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9998560492075487,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9973765207949091,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Multiciliated lineage,Misannotated,Multiciliated lineage,0.9999996947473472,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,club cell,Secretory,Submucosal Secretory,Misannotated,Basal,0.8666776753569766,1,2,C_predicts_something_else
Seibold_2020_10Xv2,respiratory basal cell,Basal,Secretory,Misannotated,Secretory,0.8768264338511434,2,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9937077660694018,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9872441011197324,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.999522034489568,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,nasal mucosa goblet cell,Secretory,Secretory,Misannotated,Secretory,0.6097750298738284,2,2,A_matches_original_wrong_label
Seibold_2020_10Xv2,acinar cell,Submucosal Secretory,Submucosal Secretory,Misannotated,Submucosal Secretory,0.9537730759699066,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.99945892753397,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9995220515982419,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory tract hillock cell,Basal,Basal,Misannotated,Basal,0.6153262004276031,3,4,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.998842870669173,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.6696986775388035,2,2,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9693832726026463,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.9505060613230785,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9985332525579493,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9951383711904698,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,acinar cell,Submucosal Secretory,Submucosal Secretory,Misannotated,Submucosal Secretory,0.9810114038749861,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,multiciliated columnar cell of tracheobronchial tree,Multiciliated lineage,Secretory,Misannotated,Multiciliated lineage,0.9600754237651609,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9769238269343493,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9875877814105435,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9904362979192531,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9925539517361112,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9010827638694906,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9980974760557189,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9922720386403059,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9924233218222379,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9159316597293596,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.8779891915260595,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9996602314774632,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Secretory,Misannotated,Basal,0.9761307507789142,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.8093149769395878,2,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9745621926113394,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.9504352524122156,1,0,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9822816427095592,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Submucosal Secretory,Misannotated,Basal,0.9968099662492522,1,1,B_catches_correction
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9713843084915587,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9849917160486292,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9994382794633412,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.996553723340361,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9852974099686301,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9936158186353339,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9919808618586508,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9942058586819287,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9968962760021725,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.999359946375524,1,0,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9988099040329326,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9996347484080618,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9940068945419734,0,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.8963477257183307,1,1,A_matches_original_wrong_label
Seibold_2020_10Xv2,respiratory basal cell,Basal,Basal,Misannotated,Basal,0.9956081526083697,1,1,A_matches_original_wrong_label
